metric,predictor,n,pearson_r,pearson_p,spearman_rho,spearman_p,pearson_p_bonf,spearman_p_bonf,pearson_p_fdr,spearman_p_fdr,pearson_sig_bonf,spearman_sig_bonf,pearson_sig_fdr,spearman_sig_fdr,spearman_effect_bin
vuln_critical_per_kloc,commits_last_12m,215,0.024256395801635116,0.7236032739504911,0.004442151244606374,0.9483688044780415,1.0,1.0,0.9806739536263298,0.9662625555059291,False,False,False,False,negligible
vuln_critical_per_kloc,repo_age_days,215,0.025878454738239597,0.7059478555665987,0.023342288615918402,0.7336183749723778,1.0,1.0,0.9806739536263298,0.9003498238297365,False,False,False,False,negligible
vuln_critical_per_kloc,log_stars,215,-0.004816815010019986,0.9440209069388098,0.05499911996771824,0.4223495440728817,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_critical_per_kloc,log_forks,215,-0.040742857108954186,0.552397268007613,0.02492662213293365,0.716289801818979,1.0,1.0,0.9806739536263298,0.9003498238297365,False,False,False,False,negligible
vuln_critical_per_kloc,owner_is_org,215,-0.05634483626038681,0.4110686483889583,-0.11196957822790803,0.10155145758236711,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_major_per_kloc,staleness_days,215,-0.04287245773725248,0.5318026978328734,0.10432390403604763,0.12727523641370114,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_major_per_kloc,commits_last_12m,215,-0.020241521084621218,0.7679182611766509,-0.11510965446290931,0.09225892272350542,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_major_per_kloc,repo_age_days,215,-0.05490576632295633,0.42313873483651776,-0.09660700817957937,0.1580728271076935,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
vuln_major_per_kloc,log_stars,215,-0.03247279884257178,0.6358608625245549,-0.10061978173545069,0.14142386991102687,1.0,1.0,0.9806739536263298,0.6364074145996209,False,False,False,False,small
vuln_major_per_kloc,log_forks,215,-0.05693550623289372,0.40617380337088715,-0.12654239989012747,0.06400981734362372,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_major_per_kloc,owner_is_org,215,-0.04450713657087362,0.5162607515549734,-0.07493704899530312,0.2739873424558409,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
vuln_minor_per_kloc,staleness_days,215,-0.05462657403314397,0.4255040732009031,-0.06497946541729543,0.34301022910051526,1.0,1.0,0.9806739536263298,0.6615197275509938,False,False,False,False,negligible
vuln_minor_per_kloc,commits_last_12m,215,0.03918862727969822,0.5676689657329429,0.019574389980687598,0.7753598768581288,1.0,1.0,0.9806739536263298,0.9127841001870919,False,False,False,False,negligible
vuln_minor_per_kloc,repo_age_days,215,0.009625219827602154,0.8884119587498772,0.006683293150164245,0.922387998387526,1.0,1.0,0.9806739536263298,0.9627184517286262,False,False,False,False,negligible
vuln_minor_per_kloc,log_stars,215,-0.026193777107112477,0.7025335299917981,0.10791276636604868,0.11463496111799569,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_minor_per_kloc,log_forks,215,0.005271383688158908,0.9387479637596856,0.05175301954626233,0.4502906522708981,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_minor_per_kloc,owner_is_org,215,0.0008078201644069036,0.9906043927808355,-0.05821764666900017,0.3956684238952555,1.0,1.0,0.9906043927808355,0.6920213932486383,False,False,False,False,negligible
vuln_info_per_kloc,staleness_days,215,-0.012729166048332038,0.8527853818134348,-0.11182948294433472,0.10198268908018036,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_info_per_kloc,commits_last_12m,215,0.006457187411670985,0.9250059016925577,-0.05976287767511415,0.38322634467271854,1.0,1.0,0.9806739536263298,0.6920213932486383,False,False,False,False,negligible
vuln_info_per_kloc,repo_age_days,215,-0.1049746254446712,0.12490673074850185,-0.0854587396250277,0.2120124976262232,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
vuln_info_per_kloc,log_stars,215,-0.06463958427977778,0.34554590284852577,0.11672492172966309,0.08775012728391031,1.0,1.0,0.9806739536263298,0.6301540388482145,False,False,False,False,small
vuln_info_per_kloc,log_forks,215,-0.0769698383875861,0.2611454361683794,0.01146484982270655,0.8672652472870461,1.0,1.0,0.9806739536263298,0.9366464670700098,False,False,False,False,negligible
vuln_info_per_kloc,owner_is_org,215,-0.07374383527202932,0.28172168419665383,-0.08338453648369218,0.22335645332803256,1.0,1.0,0.9806739536263298,0.6432746301137133,False,False,False,False,negligible
